user_id,Product_Name,Review,Rating
U252,Cauliflower,Best value for money.,5
U358,Carrots,Would buy again occasionally.,4
U184,Cucumber,Exceeded my expectations.,5
U310,Salmon,Below average quality.,2
U23,Apple Juice,Probably won't buy again.,2
U461,Cauliflower,Very poor quality.,1
U478,Lemons,Acceptable for the price.,3
U489,Tea,Exceeded my expectations.,5
U388,Buns,"Top-notch quality, highly recommended.",5
U60,Strawberries,My family loved this product.,5
U272,Eggs,Tasted really bad.,1
U155,Chocolate,Packaging could be improved.,2
U17,Cauliflower,Perfect condition upon delivery.,5
U157,Almond Milk,Not worth the price.,2
U170,Protein Bars,Worth every penny.,5
U86,Laundry Detergent,Absolutely fresh and high quality!,5
U342,Bagels,Exceeded my expectations.,5
U76,Almond Milk,The taste was just okay.,3
U92,Bagels,Decent quality and freshness.,4
U248,Sparkling Water,My family loved this product.,5
U358,Cheese,Average quality overall.,3
U139,Blueberries,Better than expected.,4
U163,Carrots,The taste was just okay.,3
U218,Peanut Butter,Decent but not outstanding.,3
U320,Cucumber,Will definitely buy again.,5
U215,Eggs,Exceeded my expectations.,5
U467,Soda,A reliable grocery item.,4
U365,Almond Butter,Better than expected.,4
U414,Blueberries,Could be better.,3
U176,Soda,"Not bad, not great either.",3
U225,Protein Bars,Packaging could be improved.,2
U408,Protein Bars,Good quality for the price.,4
U297,Potatoes,Somewhat disappointed.,2
U112,Chicken Nuggets,Average quality overall.,3
U495,Oat Milk,Perfect condition upon delivery.,5
U375,Aluminum Foil,Quality was inconsistent.,2
U432,Vegetable Oil,Best value for money.,5
U171,Cashews,Consistently great product.,5
U57,Sweet Potatoes,Best value for money.,5
U331,Chicken Breast,"Top-notch quality, highly recommended.",5
U53,Sweet Potatoes,Will definitely buy again.,5
U49,English Muffins,"Top-notch quality, highly recommended.",5
U264,Peppers,Arrived on time and well packed.,4
U129,Eggs,Perfect condition upon delivery.,5
U106,Tea,Will definitely buy again.,5
U162,Espresso,Decent quality and freshness.,4
U13,Garlic,Perfect condition upon delivery.,5
U177,Jerky,Exceeded my expectations.,5
U372,Chips,Worth every penny.,5
U299,Apple Juice,Mediocre quality.,3
U243,Fruit Snacks,Arrived on time and well packed.,4
U122,Lettuce,Wasn't as fresh as expected.,2
U382,Tilapia,"Not bad, not great either.",3
U129,Canola Oil,Acceptable for the price.,3
U11,Bananas,Completely unusable.,1
U96,Granola Bars,Tastes amazing and very fresh.,5
U297,Tomatoes,"Very good product, would recommend.",4
U334,Bananas,"It was okay, nothing special.",3
U80,Pasta,Consistently great product.,5
U42,Whole Chicken,Would buy again occasionally.,4
U283,Sour Cream,A reliable grocery item.,4
U472,Bagels,My family loved this product.,5
U269,Coffee,Decent but not outstanding.,3
U292,Almond Butter,"Top-notch quality, highly recommended.",5
U81,Aluminum Foil,"It was okay, nothing special.",3
U50,Paper Towels,Waste of money.,1
U122,Sweet Potatoes,My family loved this product.,5
U476,Bacon,Worth every penny.,5
U130,Apples,"Top-notch quality, highly recommended.",5
U325,Flour,Tastes amazing and very fresh.,5
U39,Almonds,Better than expected.,4
U457,Frozen Burritos,Worth every penny.,5
U291,Chicken Breast,"It was okay, nothing special.",3
U193,Shrimp,Expected better freshness.,2
U278,Chicken Thighs,Would buy again occasionally.,4
U219,Apples,Mediocre quality.,3
U69,Bacon,Good quality for the price.,4
U225,Turkey Bacon,Acceptable for the price.,3
U398,Energy Drink,My family loved this product.,5
U404,Vegetable Oil,Decent but not outstanding.,3
U169,Tilapia,Satisfied with this product.,4
U397,Turkey Bacon,Not very impressed with the quality.,2
U129,Dish Soap,Received damaged product.,1
U315,Vegetable Oil,A reliable grocery item.,4
U420,Club Soda,Perfect condition upon delivery.,5
U64,Frozen Waffles,Fairly average experience.,3
U446,Ground Beef,Item was expired or near expiration.,1
U362,Frozen Burritos,Below average quality.,2
U91,Onions,"No complaints, good purchase.",4
U312,Cream Cheese,Consistently great product.,5
U91,Soda,Good quality for the price.,4
U471,Peppers,Perfect condition upon delivery.,5
U363,Pasta,Absolutely fresh and high quality!,5
U98,Frozen Pizza,Would buy again occasionally.,4
U283,Spinach,Satisfied with this product.,4
U341,Eggs,Will definitely buy again.,5
U18,Cheese,Worth every penny.,5
U173,Sourdough,Best value for money.,5
U489,Frozen Waffles,"Horrible quality, do not buy.",1
U199,Lettuce,Satisfied with this product.,4
U108,Paper Towels,Received damaged product.,1
U52,Ground Beef,Could be better.,3
U350,Whole Chicken,Below average quality.,2
U261,Apples,Not worth the price.,2
U138,Buns,My family loved this product.,5
U379,Milk,Satisfied with this product.,4
U349,Peppers,Below average quality.,2
U412,Salmon,Good quality for the price.,4
U142,Turkey Bacon,Packaging could be improved.,2
U69,Fruit Snacks,Mediocre quality.,3
U247,Zucchini,Could be better.,3
U491,Spinach,Satisfied with this product.,4
U90,Garlic,The taste was just okay.,3
U471,Bacon,Somewhat disappointed.,2
U442,Cream Cheese,Mediocre quality.,3
U99,Onions,Taste was slightly disappointing.,2
U241,Lemons,"Very good product, would recommend.",4
U453,Almond Milk,"Top-notch quality, highly recommended.",5
U257,Fabric Softener,Could be better.,3
U26,Fruit Snacks,Consistently great product.,5
U417,Chips,Absolutely fresh and high quality!,5
U113,Ice Cream,Satisfied with this product.,4
U144,Almond Milk,Tastes amazing and very fresh.,5
U176,Orange Juice,"Not bad, not great either.",3
U64,Peanut Butter,Perfect condition upon delivery.,5
U208,Jam,Arrived on time and well packed.,4
U475,Blueberries,"Very good product, would recommend.",4
U329,Orange Juice,The taste was just okay.,3
U406,Bananas,Would buy again occasionally.,4
U292,Bagels,Perfect condition upon delivery.,5
U247,Popcorn,Expected better freshness.,2
U366,Lettuce,"Not bad, not great either.",3
U386,Soda,"It was okay, nothing special.",3
U266,Almond Milk,Good quality for the price.,4
U135,Honey,Absolutely fresh and high quality!,5
U15,Blueberries,Does the job but nothing more.,3
U104,Bananas,Exceeded my expectations.,5
U85,Frozen Pizza,Does the job but nothing more.,3
U494,Bananas,"It was okay, nothing special.",3
U495,Pretzels,Decent but not outstanding.,3
U301,Beans,Will definitely buy again.,5
U357,Eggs,Satisfied with this product.,4
U271,Chicken Nuggets,Does the job but nothing more.,3
U482,Almond Milk,Better than expected.,4
U222,Butter,Packaging could be improved.,2
U368,Raspberries,Good quality for the price.,4
U170,Sweet Potatoes,Quality was inconsistent.,2
U341,Yogurt,Would buy again occasionally.,4
U95,Fruit Snacks,Does the job but nothing more.,3
U141,Butter,Fresh and tasty overall.,4
U108,Bananas,The taste was just okay.,3
U424,Peanut Butter,"Top-notch quality, highly recommended.",5
U336,Broccoli,Perfect condition upon delivery.,5
U22,Jerky,Good quality for the price.,4
U412,Aluminum Foil,"Very good product, would recommend.",4
U339,Soy Milk,Arrived on time and well packed.,4
U160,Pretzels,Expected better freshness.,2
U118,Raspberries,A reliable grocery item.,4
U120,Soy Milk,"Very good product, would recommend.",4
U71,Frozen Burritos,Average quality overall.,3
U342,Sugar,Arrived on time and well packed.,4
U220,Bread,Decent quality and freshness.,4
U287,Espresso,Perfect condition upon delivery.,5
U409,Frozen Pizza,"Very good product, would recommend.",4
U256,Energy Drink,Worth every penny.,5
U211,Tomato Sauce,Not very impressed with the quality.,2
U27,Cottage Cheese,Arrived on time and well packed.,4
U410,Carrots,Not worth the price.,2
U238,Sourdough,Will definitely buy again.,5
U190,Cream Cheese,Wasn't as fresh as expected.,2
U75,Jam,Exceeded my expectations.,5
U460,Chicken Nuggets,The taste was just okay.,3
U277,Frozen Berries,Packaging could be improved.,2
U408,Club Soda,Not very impressed with the quality.,2
U261,Cream Cheese,Acceptable for the price.,3
U84,Sugar,"It was okay, nothing special.",3
U186,Chicken Nuggets,Wasn't as fresh as expected.,2
U48,Lemons,Satisfied with this product.,4
U370,Almonds,Consistently great product.,5
U325,Bacon,Decent but not outstanding.,3
U61,English Muffins,Wasn't as fresh as expected.,2
U58,Potatoes,"Very good product, would recommend.",4
U297,Laundry Detergent,Tastes amazing and very fresh.,5
U322,Blueberries,"Very good product, would recommend.",4
U313,Shrimp,Taste was slightly disappointing.,2
U442,Granola Bars,Exceeded my expectations.,5
U309,Chicken Breast,Quality was inconsistent.,2
U216,Espresso,"No complaints, good purchase.",4
U89,Tortillas,Worst grocery purchase.,1
U294,Frozen Vegetables,"Not bad, not great either.",3
U415,English Muffins,"Horrible quality, do not buy.",1
U27,Cheese,The taste was just okay.,3
U161,Ground Beef,Average quality overall.,3
U19,Popcorn,Absolutely fresh and high quality!,5
U428,Sugar,My family loved this product.,5
U53,Chicken Breast,Not worth the price.,2
U340,Bananas,"Very good product, would recommend.",4
U198,Fruit Snacks,Probably won't buy again.,2
U4,Pasta,Decent quality and freshness.,4
U259,Butter,Consistently great product.,5
U109,Sourdough,Will definitely buy again.,5
U230,Pasta,"Top-notch quality, highly recommended.",5
U235,Lettuce,Fresh and tasty overall.,4
U281,Chickpeas,Satisfied with this product.,4
U301,Soy Milk,Consistently great product.,5
U303,Chickpeas,Absolutely fresh and high quality!,5
U164,Frozen Waffles,Best value for money.,5
U425,Fruit Snacks,Decent quality and freshness.,4
U67,Frozen Burritos,Consistently great product.,5
U358,Chocolate,Decent quality and freshness.,4
U207,Tilapia,Best value for money.,5
U153,Trash Bags,Received damaged product.,1
U449,Pasta,My family loved this product.,5
U249,Lettuce,Tastes amazing and very fresh.,5
U18,Almond Butter,"It was okay, nothing special.",3
U24,Granola Bars,Could be better.,3
U19,Almond Butter,Completely unusable.,1
U469,Cottage Cheese,"Not bad, not great either.",3
U322,Chips,Consistently great product.,5
U420,Limes,Absolutely fresh and high quality!,5
U160,Frozen Pizza,My family loved this product.,5
U132,Frozen Waffles,"Top-notch quality, highly recommended.",5
U254,Olive Oil,The taste was just okay.,3
U54,Flour,Would buy again occasionally.,4
U353,Shrimp,Good quality for the price.,4
U190,Spinach,Packaging could be improved.,2
U199,Chips,Absolutely fresh and high quality!,5
U450,Onions,A reliable grocery item.,4
U147,Fabric Softener,Good quality for the price.,4
U333,Turkey Bacon,Worth every penny.,5
U65,Oat Milk,Worth every penny.,5
U61,Sweet Potatoes,Consistently great product.,5
U255,Blueberries,Satisfied with this product.,4
U484,Jerky,Best value for money.,5
U90,Bread,Best value for money.,5
U315,Tilapia,Decent but not outstanding.,3
U77,Chicken Nuggets,Below average quality.,2
U156,Flour,Fresh and tasty overall.,4
U105,Shrimp,Could be better.,3
U174,Oat Milk,Exceeded my expectations.,5
U371,Flour,Very poor quality.,1
U476,Tea,Never buying this again.,1
U139,Sour Cream,"Not bad, not great either.",3
U61,Laundry Detergent,My family loved this product.,5
U76,Spinach,Very poor quality.,1
U86,Raspberries,Could be better.,3
U314,Zucchini,Tastes amazing and very fresh.,5
U101,Ice Cream,Absolutely fresh and high quality!,5
U325,Deli Meat,Exceeded my expectations.,5
U76,Fruit Snacks,Quality was inconsistent.,2
U340,Almond Milk,Mediocre quality.,3
U303,Paper Towels,Acceptable for the price.,3
U99,Almonds,Will definitely buy again.,5
U364,Pretzels,Very poor quality.,1
U137,Maple Syrup,Decent but not outstanding.,3
U34,Cream Cheese,"Top-notch quality, highly recommended.",5
U302,Chickpeas,"Top-notch quality, highly recommended.",5
U266,Jam,Somewhat disappointed.,2
U123,Paper Towels,"No complaints, good purchase.",4
U25,Chips,Could be better.,3
U455,Trash Bags,Best value for money.,5
U267,Bacon,"It was okay, nothing special.",3
U338,Canola Oil,Decent quality and freshness.,4
U371,Pork Chops,Exceeded my expectations.,5
U274,Pretzels,Packaging could be improved.,2
U376,Peanut Butter,"It was okay, nothing special.",3
U167,Apple Juice,Average quality overall.,3
U27,Frozen Vegetables,Mediocre quality.,3
U352,Zucchini,Decent quality and freshness.,4
U77,Chicken Nuggets,Worst grocery purchase.,1
U477,Frozen Waffles,Would buy again occasionally.,4
U468,Cashews,My family loved this product.,5
U55,Tomatoes,Would buy again occasionally.,4
U497,Yogurt,Tastes amazing and very fresh.,5
U238,Espresso,"Top-notch quality, highly recommended.",5
U424,Zucchini,Acceptable for the price.,3
U436,Cucumber,Item was expired or near expiration.,1
U404,Yogurt,Absolutely fresh and high quality!,5
U137,Croissants,Worth every penny.,5
U122,Coffee,Probably won't buy again.,2
U199,Oat Milk,A reliable grocery item.,4
U112,Lemons,Worth every penny.,5
U421,Almond Milk,Perfect condition upon delivery.,5
U490,Limes,Best value for money.,5
U140,Jam,Average quality overall.,3
U178,Tilapia,Packaging could be improved.,2
U47,Onions,Perfect condition upon delivery.,5
U77,Butter,My family loved this product.,5
U279,Jerky,Would buy again occasionally.,4
U212,Maple Syrup,Probably won't buy again.,2
U329,Broccoli,Perfect condition upon delivery.,5
U453,Spinach,Would buy again occasionally.,4
U385,Oat Milk,Worth every penny.,5
U33,Salmon,Satisfied with this product.,4
U235,Whole Chicken,Somewhat disappointed.,2
U275,Frozen Berries,Exceeded my expectations.,5
U476,Peanut Butter,"Very good product, would recommend.",4
U386,Almond Milk,Acceptable for the price.,3
U175,Croissants,Taste was slightly disappointing.,2
U73,Orange Juice,Average quality overall.,3
U422,Olive Oil,Best value for money.,5
U208,Limes,Best value for money.,5
U112,Bread,Somewhat disappointed.,2
U158,Almond Butter,My family loved this product.,5
U385,Laundry Detergent,Not very impressed with the quality.,2
U202,Potatoes,Best value for money.,5
U151,Chicken Thighs,Acceptable for the price.,3
U158,Tea,Taste was slightly disappointing.,2
U279,Sweet Potatoes,Expected better freshness.,2
U406,Cauliflower,Extremely disappointed.,1
U32,Soda,Mediocre quality.,3
U464,Toilet Paper,Better than expected.,4
U368,Deli Meat,Received damaged product.,1
U11,Avocado,Good quality for the price.,4
U480,Yogurt,"No complaints, good purchase.",4
U100,Ice Cream,Could be better.,3
U248,Honey,Satisfied with this product.,4
U252,Sour Cream,Perfect condition upon delivery.,5
U389,Peanut Butter,Expected better freshness.,2
U74,Rice,Perfect condition upon delivery.,5
U499,Chicken Nuggets,"Not bad, not great either.",3
U118,Oat Milk,The taste was just okay.,3
U312,Energy Drink,Acceptable for the price.,3
U239,Bacon,Arrived on time and well packed.,4
U422,Vegetable Oil,Arrived on time and well packed.,4
U253,Chicken Nuggets,Average quality overall.,3
U316,Frozen Burritos,Will definitely buy again.,5
U136,Blueberries,Will definitely buy again.,5
U149,Carrots,Could be better.,3
U88,Frozen Vegetables,Best value for money.,5
U248,Raspberries,"Very good product, would recommend.",4
U271,Potatoes,Satisfied with this product.,4
U332,Frozen Burritos,Consistently great product.,5
U108,Cauliflower,Consistently great product.,5
U437,Beans,My family loved this product.,5
U355,Apple Juice,Acceptable for the price.,3
U76,Honey,Could be better.,3
U213,Laundry Detergent,Expected better freshness.,2
U365,Lemons,Fairly average experience.,3
U442,Aluminum Foil,Good quality for the price.,4
U357,Sweet Potatoes,The taste was just okay.,3
U438,Peanut Butter,My family loved this product.,5
U17,Dish Soap,Does the job but nothing more.,3
U177,Sour Cream,Fresh and tasty overall.,4
U76,Broccoli,Would buy again occasionally.,4
U84,Bagels,Good quality for the price.,4
U184,Beans,"Not bad, not great either.",3
U317,Laundry Detergent,Absolutely fresh and high quality!,5
U321,Sweet Potatoes,Fairly average experience.,3
U301,Sour Cream,Satisfied with this product.,4
U353,Cheese,"Horrible quality, do not buy.",1
U11,Bananas,Good quality for the price.,4
U231,Olive Oil,Good quality for the price.,4
U474,Peppers,Would buy again occasionally.,4
U202,Buns,Acceptable for the price.,3
U50,Orange Juice,Exceeded my expectations.,5
U384,Maple Syrup,"Very good product, would recommend.",4
U171,Chicken Thighs,Consistently great product.,5
U202,Fabric Softener,Satisfied with this product.,4
U456,Potatoes,Tastes amazing and very fresh.,5
U326,Dish Soap,Worth every penny.,5
U321,Cheese,Fresh and tasty overall.,4
U444,Limes,Does the job but nothing more.,3
U51,Flour,Somewhat disappointed.,2
U77,Bananas,Probably won't buy again.,2
U40,Honey,Best value for money.,5
U2,Club Soda,Better than expected.,4
U354,Almond Milk,Will definitely buy again.,5
U494,Beans,"Top-notch quality, highly recommended.",5
U455,Chocolate,Will definitely buy again.,5
U230,Orange Juice,Quality was inconsistent.,2
U37,Chips,Tastes amazing and very fresh.,5
U86,Canola Oil,Good quality for the price.,4
U84,Jerky,Better than expected.,4
U9,Club Soda,Satisfied with this product.,4
U431,Turkey Bacon,Arrived on time and well packed.,4
U286,Strawberries,"Very good product, would recommend.",4
U180,Bananas,A reliable grocery item.,4
U311,Sour Cream,My family loved this product.,5
U348,Energy Drink,Satisfied with this product.,4
U345,Olive Oil,Arrived on time and well packed.,4
U92,Sugar,Arrived on time and well packed.,4
U134,Protein Bars,A reliable grocery item.,4
U447,Almonds,Wasn't as fresh as expected.,2
U356,Paper Towels,"Top-notch quality, highly recommended.",5
U223,Limes,Does the job but nothing more.,3
U220,Chickpeas,Will definitely buy again.,5
U265,Peanut Butter,Will definitely buy again.,5
U299,Tilapia,Worth every penny.,5
U15,Paper Towels,Absolutely fresh and high quality!,5
U203,Milk,Absolutely fresh and high quality!,5
U107,Aluminum Foil,Tastes amazing and very fresh.,5
U232,Strawberries,Acceptable for the price.,3
U278,Almonds,"Not bad, not great either.",3
U20,Peppers,Arrived on time and well packed.,4
U399,Garlic,"It was okay, nothing special.",3
U71,Apple Juice,Tastes amazing and very fresh.,5
U188,Paper Towels,Arrived on time and well packed.,4
U123,Zucchini,Fairly average experience.,3
U252,Flour,Could be better.,3
U294,Vegetable Oil,Not very impressed with the quality.,2
U232,Frozen Vegetables,Does the job but nothing more.,3
U46,Peanut Butter,"Not bad, not great either.",3
U67,Pork Chops,Could be better.,3
U100,Lettuce,"It was okay, nothing special.",3
U397,Toilet Paper,"Top-notch quality, highly recommended.",5
U430,Trash Bags,Item was expired or near expiration.,1
U319,Limes,"Top-notch quality, highly recommended.",5
U47,Fabric Softener,Acceptable for the price.,3
U61,Apples,Fairly average experience.,3
U446,Vegetable Oil,Worst grocery purchase.,1
U217,Jerky,Tastes amazing and very fresh.,5
U10,Spinach,Does the job but nothing more.,3
U51,Sourdough,Arrived on time and well packed.,4
U181,Chicken Thighs,Worth every penny.,5
U232,Shrimp,Would buy again occasionally.,4
U278,Club Soda,A reliable grocery item.,4
U277,Soda,Below average quality.,2
U472,Frozen Vegetables,Decent but not outstanding.,3
U135,Cheese,Worth every penny.,5
U432,Yogurt,Exceeded my expectations.,5
U80,Blueberries,My family loved this product.,5
U108,Frozen Vegetables,Arrived on time and well packed.,4
U127,Peppers,Average quality overall.,3
U71,Almond Butter,Consistently great product.,5
U92,Shrimp,My family loved this product.,5
U80,Carrots,My family loved this product.,5
U55,Blueberries,Satisfied with this product.,4
U40,Jerky,"Not bad, not great either.",3
U61,Peppers,Somewhat disappointed.,2
U84,Yogurt,Below average quality.,2
U258,Ice Cream,Probably won't buy again.,2
U302,Granola Bars,Perfect condition upon delivery.,5
U473,Fabric Softener,"Not bad, not great either.",3
U355,Beans,Will definitely buy again.,5
U227,Cheese,Probably won't buy again.,2
U363,Dish Soap,"It was okay, nothing special.",3
U272,Ground Beef,Fresh and tasty overall.,4
U349,Peppers,Tastes amazing and very fresh.,5
U62,Tea,Acceptable for the price.,3
U85,Orange Juice,Better than expected.,4
U426,Toilet Paper,"Very good product, would recommend.",4
U152,Toilet Paper,Probably won't buy again.,2
U108,Ice Cream,Would buy again occasionally.,4
U477,Energy Drink,Not very impressed with the quality.,2
U225,Tea,Very poor quality.,1
U215,Rice,"No complaints, good purchase.",4
U239,Espresso,Absolutely fresh and high quality!,5
U497,Milk,Quality was inconsistent.,2
U187,Jerky,Never buying this again.,1
U322,Eggs,Worth every penny.,5
U282,Limes,"No complaints, good purchase.",4
U235,Butter,Satisfied with this product.,4
U495,Pork Chops,A reliable grocery item.,4
U233,Coffee,Arrived on time and well packed.,4
U349,Soda,Tastes amazing and very fresh.,5
U168,Cream Cheese,Fairly average experience.,3
U119,Granola Bars,Tastes amazing and very fresh.,5
U484,Coffee,Best value for money.,5
U32,Canola Oil,Perfect condition upon delivery.,5
U236,Almond Milk,A reliable grocery item.,4
U210,Spinach,Perfect condition upon delivery.,5
U356,Dish Soap,A reliable grocery item.,4
U341,Toilet Paper,"No complaints, good purchase.",4
U89,Fabric Softener,Not worth the price.,2
U473,Trash Bags,Consistently great product.,5
U420,Chicken Nuggets,"Top-notch quality, highly recommended.",5
U157,Chicken Nuggets,Taste was slightly disappointing.,2
U86,Jerky,Never buying this again.,1
U4,Sour Cream,Tastes amazing and very fresh.,5
U300,Pasta,Arrived on time and well packed.,4
U194,Fruit Snacks,Consistently great product.,5
U439,Sparkling Water,Fairly average experience.,3
U290,Sparkling Water,Will definitely buy again.,5
U271,Paper Towels,Good quality for the price.,4
U120,Laundry Detergent,Good quality for the price.,4
U279,Pasta,The taste was just okay.,3
U102,Cream Cheese,Better than expected.,4
U182,Chips,Tastes amazing and very fresh.,5
U424,Jam,Satisfied with this product.,4
U235,Club Soda,Does the job but nothing more.,3
U479,Tomato Sauce,Exceeded my expectations.,5
U197,Peanut Butter,Satisfied with this product.,4
U132,Eggs,Best value for money.,5
U371,Jam,Quality was inconsistent.,2
U375,Jam,Average quality overall.,3
U265,Zucchini,Mediocre quality.,3
U42,Salmon,Satisfied with this product.,4
U24,Protein Bars,"Very good product, would recommend.",4
U49,Olive Oil,Could be better.,3
U78,Paper Towels,Does the job but nothing more.,3
U237,Pasta,"Very good product, would recommend.",4
U150,Vegetable Oil,"Not bad, not great either.",3
U112,Frozen Vegetables,Consistently great product.,5
U181,Pasta,"Not bad, not great either.",3
U80,Olive Oil,Consistently great product.,5
U409,Bananas,Arrived on time and well packed.,4
U394,Honey,Would buy again occasionally.,4
U141,Club Soda,Exceeded my expectations.,5
U65,Cashews,Absolutely fresh and high quality!,5
U215,Broccoli,Absolutely fresh and high quality!,5
U30,Onions,Arrived on time and well packed.,4
U81,Buns,"Top-notch quality, highly recommended.",5
U4,Frozen Vegetables,Tastes amazing and very fresh.,5
U231,Jerky,Worth every penny.,5
U3,Tortillas,"No complaints, good purchase.",4
U478,Turkey Bacon,Worth every penny.,5
U305,Pretzels,Does the job but nothing more.,3
U55,Sweet Potatoes,Would buy again occasionally.,4
U234,Pork Chops,A reliable grocery item.,4
U71,Yogurt,"Very good product, would recommend.",4
U95,Oat Milk,Good quality for the price.,4
U246,Avocado,Absolutely fresh and high quality!,5
U88,Popcorn,Perfect condition upon delivery.,5
U303,Zucchini,Mediocre quality.,3
U190,Fabric Softener,Item was expired or near expiration.,1
U395,Almond Milk,Extremely disappointed.,1
U212,Tomatoes,Exceeded my expectations.,5
U448,Croissants,Decent but not outstanding.,3
U103,Lemons,Average quality overall.,3
U313,Orange Juice,"Very good product, would recommend.",4
U358,Limes,"Top-notch quality, highly recommended.",5
U150,Chicken Breast,Tastes amazing and very fresh.,5
U107,Fruit Snacks,"Very good product, would recommend.",4
U12,Potatoes,Consistently great product.,5
U44,Chocolate,My family loved this product.,5
U296,Almond Milk,Completely unusable.,1
U116,Granola Bars,Somewhat disappointed.,2
U360,Salmon,Will definitely buy again.,5
U328,Bananas,Not worth the price.,2
U276,Raspberries,Decent but not outstanding.,3
U462,Orange Juice,Satisfied with this product.,4
U239,Tomatoes,My family loved this product.,5
U148,English Muffins,Best value for money.,5
U229,Jerky,"Not bad, not great either.",3
U91,Chicken Thighs,Fresh and tasty overall.,4
U245,Chicken Breast,Arrived on time and well packed.,4
U66,Dish Soap,Better than expected.,4
U383,Tortillas,Tastes amazing and very fresh.,5
U440,Sparkling Water,Item was expired or near expiration.,1
U120,Aluminum Foil,The taste was just okay.,3
U134,Chocolate,"Very good product, would recommend.",4
U119,Lemons,Not worth the price.,2
U310,Frozen Waffles,My family loved this product.,5
U446,Espresso,Wasn't as fresh as expected.,2
U42,Lettuce,Better than expected.,4
U255,Whole Chicken,Waste of money.,1
U457,Dish Soap,Completely unusable.,1
U320,Bread,Absolutely fresh and high quality!,5
U161,Bagels,"It was okay, nothing special.",3
U484,Carrots,"Top-notch quality, highly recommended.",5
U444,Toilet Paper,Average quality overall.,3
U495,Jam,Worth every penny.,5
U27,Toilet Paper,Perfect condition upon delivery.,5
U494,Granola Bars,My family loved this product.,5
U99,Honey,Good quality for the price.,4
U241,Peanut Butter,Fresh and tasty overall.,4
U129,Yogurt,A reliable grocery item.,4
U428,Chickpeas,"Very good product, would recommend.",4
U499,Bread,My family loved this product.,5
U329,Carrots,"Top-notch quality, highly recommended.",5
U401,Pork Chops,Fresh and tasty overall.,4
U295,Milk,Consistently great product.,5
U455,Tortillas,Would buy again occasionally.,4
U256,Maple Syrup,Tastes amazing and very fresh.,5
U299,Onions,Good quality for the price.,4
U64,Avocado,Worst grocery purchase.,1
U396,Vegetable Oil,Very poor quality.,1
U436,Avocado,Satisfied with this product.,4
U100,Sour Cream,Exceeded my expectations.,5
U275,Raspberries,"Top-notch quality, highly recommended.",5
U75,Canola Oil,My family loved this product.,5
U433,Shrimp,Average quality overall.,3
U432,Sweet Potatoes,Does the job but nothing more.,3
U105,Honey,"It was okay, nothing special.",3
U166,Buns,Will definitely buy again.,5
U293,Granola Bars,A reliable grocery item.,4
U497,Trash Bags,Perfect condition upon delivery.,5
U243,Toilet Paper,Received damaged product.,1
U19,Cashews,Consistently great product.,5
U27,Frozen Pizza,My family loved this product.,5
U443,Rice,Better than expected.,4
U230,Croissants,Better than expected.,4
U79,Almond Butter,Taste was slightly disappointing.,2
U426,Carrots,"Top-notch quality, highly recommended.",5
U17,English Muffins,Satisfied with this product.,4
U325,Cashews,Packaging could be improved.,2
U9,Orange Juice,Below average quality.,2
U400,Sweet Potatoes,"It was okay, nothing special.",3
U259,Chocolate,Best value for money.,5
U462,Sweet Potatoes,Best value for money.,5
U112,Bacon,Absolutely fresh and high quality!,5
U54,Lettuce,Consistently great product.,5
U300,Whole Chicken,My family loved this product.,5
U407,Soy Milk,Fairly average experience.,3
U145,Frozen Vegetables,Exceeded my expectations.,5
U233,Protein Bars,Fresh and tasty overall.,4
U411,Sugar,Could be better.,3
U251,Cucumber,Satisfied with this product.,4
U262,Chocolate,"Top-notch quality, highly recommended.",5
U485,Laundry Detergent,"Top-notch quality, highly recommended.",5
U336,Blueberries,Never buying this again.,1
U440,Potatoes,Satisfied with this product.,4
U346,Salmon,Decent but not outstanding.,3
U161,Ice Cream,"Very good product, would recommend.",4
U52,Cucumber,"Very good product, would recommend.",4
U34,Raspberries,Will definitely buy again.,5
U80,Cream Cheese,Mediocre quality.,3
U46,Apples,My family loved this product.,5
U202,Chocolate,Exceeded my expectations.,5
U132,Cottage Cheese,My family loved this product.,5
U161,Croissants,"Very good product, would recommend.",4
U382,Strawberries,The taste was just okay.,3
U116,Avocado,A reliable grocery item.,4
U16,Lettuce,Consistently great product.,5
U466,Frozen Pizza,Good quality for the price.,4
U343,Laundry Detergent,"Top-notch quality, highly recommended.",5
U62,Broccoli,Arrived on time and well packed.,4
U23,Cashews,Not very impressed with the quality.,2
U474,Carrots,Mediocre quality.,3
U249,Tilapia,Worth every penny.,5
U216,Carrots,Exceeded my expectations.,5
U196,Buns,Could be better.,3
U379,Buns,"Very good product, would recommend.",4
U59,Shrimp,"Top-notch quality, highly recommended.",5
U463,Honey,Decent quality and freshness.,4
U471,Vegetable Oil,"Very good product, would recommend.",4
U47,Cucumber,Better than expected.,4
U25,Salmon,Absolutely fresh and high quality!,5
U235,Butter,Not worth the price.,2
U11,Turkey Bacon,Below average quality.,2
U62,Zucchini,Best value for money.,5
U484,Fruit Snacks,"Top-notch quality, highly recommended.",5
U333,Bananas,Tastes amazing and very fresh.,5
U237,Cauliflower,My family loved this product.,5
U268,Flour,Decent but not outstanding.,3
U214,Flour,Acceptable for the price.,3
U429,Club Soda,Good quality for the price.,4
U226,Aluminum Foil,Decent quality and freshness.,4
U199,Energy Drink,Satisfied with this product.,4
U423,Chicken Breast,Worth every penny.,5
